,country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share,gdp_per_capita
11948,Cyprus,1974,CYP,663265.0,4166472192000.0,174.0,262.0,1929.0,-575.0,-22958.0,-2562.0,-2973.0,-724634.0,-3863.0,-615.0,-251.0,2908.0,463.0,189.0,0.0,0.0,0.0,0.0,0.0,1668.0,27324.0,67652.0,81.0,0.0,0.0,155345.0,25575.0,0.0,15746498.0,2451.0,0.0,0.0,0.0,0.0,3393.0,1166.0,-4491.0,-6771.0,431.0,649.0,247.0,372.0,1755.0,2646.0,0.0,0.0,10213.0,51.0,11.0,-12.0,0.0,30.0,6.0,6.0,0.0,0.0,0.0,27.0,20.0,0.0,0.0,0.0,-87.0,22.0,0.0,7.0,0.0,0.0,0.0,0.0,774.0,2251.0,0.0,0.0,6281760.973366603
11949,Cyprus,1975,CYP,659408.0,3374843904000.0,316.0,480.0,1991.0,62.0,3218.0,-2372.0,190.0,-7433.0,-3597.0,-703.0,-278.0,3019.0,590.0,233.0,0.0,0.0,0.0,0.0,0.0,1985.0,29315.0,65280.0,81.0,0.0,0.0,150982.0,27249.0,0.0,13225367.0,2528.0,0.0,0.0,0.0,0.0,3510.0,1013.0,-4363.0,-6616.0,360.0,545.0,181.0,275.0,1674.0,2539.0,0.0,0.0,8530.0,93.0,12.0,-11.0,0.0,34.0,6.0,6.0,0.0,0.0,0.0,26.0,20.0,0.0,0.0,0.0,-86.0,21.0,0.0,7.0,0.0,0.0,0.0,0.0,668.0,2314.0,0.0,0.0,5117990.5369664915
11950,Cyprus,1976,CYP,662044.0,3981887232000.0,535.0,808.0,2488.0,497.0,24957.0,-1723.0,649.0,-27360.0,-2602.0,-433.0,-199.0,3758.0,625.0,287.0,0.0,0.0,0.0,0.0,0.0,2519.0,31802.0,63557.0,81.0,0.0,0.0,146771.0,29202.0,0.0,13366282.0,2178.0,0.0,0.0,0.0,0.0,4262.0,1847.0,-4211.0,-6360.0,371.0,560.0,199.0,301.0,1953.0,2950.0,0.0,0.0,8673.0,150.0,14.0,-7.0,0.0,40.0,6.0,6.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,0.0,-83.0,23.0,0.0,7.0,0.0,0.0,0.0,0.0,1223.0,2822.0,0.0,0.0,6014535.638114687
11951,Cyprus,1977,CYP,667104.0,4610073600000.0,568.0,851.0,2699.0,212.0,8510.0,-1369.0,354.0,-20553.0,-2052.0,-297.0,-140.0,4046.0,586.0,276.0,0.0,0.0,0.0,0.0,0.0,3087.0,34502.0,62188.0,81.0,0.0,0.0,142703.0,31334.0,0.0,14924848.0,2125.0,0.0,0.0,0.0,0.0,4561.0,2194.0,-4068.0,-6098.0,389.0,583.0,194.0,290.0,2132.0,3195.0,0.0,0.0,9797.0,152.0,15.0,-6.0,0.0,47.0,6.0,6.0,0.0,0.0,0.0,24.0,20.0,0.0,0.0,0.0,-74.0,24.0,0.0,7.0,0.0,0.0,0.0,0.0,1464.0,3042.0,0.0,0.0,6910577.06144769
11952,Cyprus,1978,CYP,672258.0,4962457088000.0,592.0,880.0,2845.0,146.0,5395.0,-1100.0,269.0,-19618.0,-1637.0,-222.0,-110.0,4232.0,573.0,283.0,0.0,0.0,0.0,0.0,0.0,3679.0,37347.0,61088.0,81.0,0.0,0.0,138758.0,33587.0,0.0,15127761.0,2024.0,0.0,0.0,0.0,0.0,4755.0,2544.0,-3945.0,-5869.0,406.0,604.0,214.0,319.0,2253.0,3352.0,0.0,0.0,10044.0,149.0,15.0,-4.0,0.0,52.0,7.0,5.0,0.0,0.0,0.0,23.0,20.0,0.0,0.0,0.0,-73.0,25.0,0.0,7.0,0.0,0.0,0.0,0.0,1710.0,3197.0,0.0,0.0,7381774.687694307
11953,Cyprus,1979,CYP,677550.0,5452556288000.0,609.0,899.0,3045.0,200.0,7045.0,-780.0,320.0,-29104.0,-1151.0,-143.0,-77.0,4495.0,559.0,299.0,0.0,0.0,0.0,0.0,0.0,4288.0,40392.0,60308.0,81.0,0.0,0.0,134932.0,36024.0,0.0,15176443.0,1869.0,0.0,0.0,0.0,0.0,5028.0,2928.0,-3826.0,-5646.0,410.0,606.0,221.0,326.0,2437.0,3596.0,0.0,0.0,10193.0,151.0,16.0,-3.0,0.0,58.0,7.0,5.0,0.0,0.0,0.0,23.0,21.0,0.0,0.0,0.0,-82.0,26.0,0.0,7.0,0.0,0.0,0.0,0.0,1984.0,3407.0,0.0,0.0,8047459.653162128
11954,Cyprus,1980,CYP,683082.0,5774560768000.0,670.0,981.0,3261.0,215.0,7066.0,95.0,875.0,-112144.0,139.0,16.0,9.0,4773.0,565.0,317.0,0.0,0.0,0.0,0.0,0.0,4958.0,43653.0,60402.0,81.0,0.0,0.0,131767.0,38614.0,0.0,15130458.0,1780.0,0.0,0.0,0.0,0.0,5312.0,3612.0,-3166.0,-4635.0,417.0,610.0,217.0,318.0,2590.0,3792.0,0.0,0.0,10279.0,165.0,17.0,0.0,0.0,63.0,7.0,5.0,0.0,0.0,0.0,22.0,21.0,0.0,0.0,0.0,-64.0,29.0,0.0,7.0,0.0,0.0,0.0,0.0,2467.0,3628.0,0.0,0.0,8453686.04062177
11955,Cyprus,1981,CYP,688895.0,5950994944000.0,567.0,824.0,3096.0,-165.0,-5060.0,469.0,375.0,395362.0,681.0,79.0,48.0,4494.0,520.0,314.0,0.0,0.0,0.0,0.0,0.0,5525.0,46748.0,60872.0,81.0,0.0,0.0,129140.0,41142.0,0.0,14342979.0,1656.0,0.0,0.0,0.0,0.0,5033.0,3699.0,-2626.0,-3812.0,426.0,619.0,227.0,330.0,2528.0,3670.0,0.0,0.0,9856.0,140.0,16.0,2.0,0.0,67.0,8.0,5.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,-54.0,30.0,0.0,7.0,0.0,0.0,0.0,0.0,2548.0,3468.0,0.0,0.0,8638464.41620276
11956,Cyprus,1982,CYP,696503.0,6324783104000.0,589.0,845.0,3157.0,62.0,1988.0,326.0,-144.0,-30585.0,468.0,52.0,28.0,4533.0,499.0,267.0,0.0,0.0,0.0,0.0,0.0,6114.0,49906.0,61197.0,81.0,0.0,0.0,126309.0,43711.0,0.0,16968061.0,1868.0,0.0,0.0,0.0,0.0,5077.0,3745.0,-2831.0,-4065.0,438.0,628.0,249.0,357.0,2568.0,3688.0,0.0,0.0,11814.0,146.0,17.0,1.0,0.0,71.0,8.0,5.0,0.0,0.0,0.0,21.0,22.0,0.0,0.0,0.0,-62.0,31.0,0.0,7.0,0.0,0.0,0.0,0.0,2608.0,3536.0,0.0,0.0,9080769.36352033
11957,Cyprus,1983,CYP,707223.0,6661699072000.0,524.0,741.0,3151.0,-6.0,-186.0,254.0,-72.0,-22022.0,359.0,38.0,20.0,4456.0,473.0,254.0,0.0,0.0,0.0,0.0,0.0,6638.0,53057.0,61451.0,81.0,0.0,0.0,123411.0,46338.0,0.0,17570262.0,1866.0,0.0,0.0,0.0,0.0,4999.0,3616.0,-2897.0,-4097.0,448.0,634.0,250.0,353.0,2627.0,3715.0,0.0,0.0,12431.0,127.0,17.0,1.0,0.0,73.0,8.0,5.0,0.0,0.0,0.0,20.0,22.0,0.0,0.0,0.0,-61.0,32.0,0.0,7.0,0.0,0.0,0.0,0.0,2557.0,3535.0,0.0,0.0,9419517.001002513
11958,Cyprus,1984,CYP,719345.0,7250066944000.0,479.0,666.0,3235.0,83.0,2640.0,-54.0,-308.0,-121314.0,-75.0,-7.0,-4.0,4497.0,446.0,256.0,139.0,194.0,0.0,0.0,0.0,7118.0,56292.0,61397.0,220.0,0.0,0.0,120123.0,48954.0,0.0,17524965.0,1740.0,0.0,0.0,0.0,0.0,5039.0,3482.0,-3289.0,-4572.0,461.0,640.0,262.0,364.0,2616.0,3637.0,0.0,0.0,12612.0,114.0,16.0,0.0,2.0,75.0,8.0,5.0,0.0,0.0,0.0,19.0,23.0,0.0,0.0,0.0,-58.0,31.0,0.0,7.0,0.0,0.0,0.0,0.0,2505.0,3625.0,0.0,0.0,10078706.24526479
11959,Cyprus,1985,CYP,731290.0,7589592576000.0,375.0,513.0,3145.0,-90.0,-2769.0,21.0,75.0,-138710.0,29.0,3.0,2.0,4301.0,414.0,232.0,198.0,271.0,0.0,0.0,0.0,7493.0,59437.0,61418.0,418.0,0.0,0.0,116999.0,51526.0,0.0,18540295.0,1787.0,0.0,0.0,0.0,0.0,4841.0,3393.0,-3124.0,-4272.0,468.0,640.0,266.0,363.0,2572.0,3517.0,0.0,0.0,13565.0,88.0,15.0,0.0,2.0,76.0,8.0,5.0,0.0,0.0,0.0,19.0,23.0,0.0,0.0,0.0,-59.0,31.0,0.0,7.0,0.0,0.0,0.0,0.0,2481.0,3540.0,0.0,0.0,10378362.313172612
11960,Cyprus,1986,CYP,743116.0,7878649856000.0,492.0,662.0,3606.0,461.0,14661.0,546.0,525.0,2505992.0,735.0,69.0,39.0,4853.0,458.0,255.0,147.0,197.0,0.0,0.0,0.0,7984.0,63043.0,61964.0,564.0,0.0,0.0,113939.0,54494.0,0.0,19024035.0,1795.0,0.0,0.0,0.0,0.0,5397.0,4004.0,-3060.0,-4118.0,473.0,637.0,267.0,359.0,2968.0,3994.0,0.0,0.0,14143.0,111.0,17.0,2.0,2.0,77.0,9.0,5.0,0.0,0.0,0.0,18.0,23.0,0.0,0.0,0.0,-55.0,35.0,0.0,7.0,0.0,0.0,0.0,0.0,2976.0,4011.0,0.0,0.0,10602180.354076618
11961,Cyprus,1987,CYP,754796.0,8435044864000.0,492.0,652.0,4185.0,579.0,16053.0,1208.0,661.0,121102.0,1600.0,143.0,70.0,5544.0,496.0,242.0,400.0,530.0,0.0,0.0,0.0,8476.0,67228.0,63172.0,964.0,0.0,0.0,110961.0,57787.0,0.0,22887570.0,2049.0,0.0,0.0,0.0,0.0,6101.0,4804.0,-2977.0,-3945.0,486.0,644.0,288.0,381.0,3293.0,4363.0,0.0,0.0,17281.0,107.0,20.0,5.0,5.0,78.0,9.0,5.0,0.0,0.0,0.0,17.0,24.0,0.0,0.0,0.0,-56.0,38.0,0.0,7.0,0.0,0.0,0.0,0.0,3626.0,4605.0,0.0,0.0,11175264.394617883
11962,Cyprus,1988,CYP,766239.0,9131655168000.0,504.0,658.0,4198.0,13.0,301.0,1338.0,131.0,10832.0,1747.0,147.0,75.0,5478.0,460.0,235.0,242.0,316.0,0.0,0.0,0.0,8981.0,71425.0,64510.0,1206.0,0.0,0.0,108102.0,61239.0,0.0,23283676.0,1954.0,0.0,0.0,0.0,0.0,6036.0,4857.0,-2859.0,-3731.0,495.0,647.0,297.0,388.0,3451.0,4504.0,0.0,0.0,17845.0,104.0,19.0,5.0,3.0,80.0,9.0,5.0,0.0,0.0,0.0,17.0,24.0,0.0,0.0,0.0,-55.0,39.0,0.0,7.0,0.0,0.0,0.0,0.0,3721.0,4625.0,0.0,0.0,11917502.46072048
11963,Cyprus,1989,CYP,777429.0,9870456832000.0,612.0,787.0,4430.0,232.0,5531.0,1708.0,369.0,27595.0,2197.0,173.0,93.0,5698.0,449.0,242.0,198.0,255.0,0.0,0.0,0.0,9592.0,75855.0,66218.0,1404.0,0.0,0.0,105380.0,64859.0,0.0,23549455.0,1855.0,0.0,0.0,0.0,0.0,6262.0,5204.0,-2722.0,-3501.0,502.0,646.0,307.0,395.0,3620.0,4656.0,0.0,0.0,18312.0,124.0,20.0,6.0,2.0,81.0,10.0,5.0,0.0,0.0,0.0,16.0,25.0,0.0,0.0,0.0,-55.0,40.0,0.0,7.0,0.0,0.0,0.0,0.0,4046.0,4868.0,0.0,0.0,12696280.730458988
11964,Cyprus,1990,CYP,788354.0,10601790464000.0,668.0,847.0,4644.0,214.0,4835.0,1972.0,264.0,15463.0,2501.0,186.0,102.0,5891.0,438.0,241.0,232.0,294.0,6798.0,8623.0,641.0,10260.0,80499.0,68190.0,1635.0,0.0,2.0,102708.0,68552.0,49.0,24444529.0,1818.0,0.0,0.0,2.0,2.0,6461.0,5446.0,-2672.0,-3390.0,515.0,653.0,309.0,392.0,3693.0,4685.0,63.0,49.0,19275.0,135.0,20.0,7.0,3.0,84.0,10.0,5.0,0.0,0.0,0.0,16.0,25.0,3.0,0.0,0.0,-54.0,40.0,22.0,7.0,0.0,0.0,0.0,0.0,4294.0,5093.0,2154.0,46383.0,13448007.448430527
11965,Cyprus,1991,CYP,798950.0,10802932736000.0,629.0,787.0,5132.0,488.0,10512.0,2633.0,661.0,33533.0,3295.0,244.0,135.0,6424.0,475.0,263.0,232.0,290.0,6901.0,8637.0,639.0,10889.0,85631.0,70823.0,1867.0,0.0,3.0,100209.0,72775.0,97.0,24418672.0,1806.0,0.0,0.0,1.0,2.0,7001.0,6076.0,-2499.0,-3128.0,524.0,656.0,313.0,392.0,4223.0,5285.0,59.0,47.0,19512.0,124.0,22.0,9.0,3.0,85.0,10.0,5.0,0.0,0.0,0.0,15.0,26.0,5.0,0.0,0.0,-50.0,44.0,22.0,7.0,0.0,0.0,0.0,0.0,4855.0,5594.0,1768.0,34459.0,13521412.774266224
11966,Cyprus,1992,CYP,810343.0,11948250112000.0,686.0,846.0,5504.0,372.0,7250.0,3029.0,396.0,15046.0,3738.0,254.0,133.0,6792.0,461.0,241.0,62.0,77.0,8328.0,10277.0,697.0,11574.0,91135.0,73852.0,1929.0,0.0,5.0,97734.0,77488.0,138.0,28128943.0,1908.0,0.0,0.0,2.0,2.0,7374.0,6536.0,-2475.0,-3054.0,535.0,660.0,354.0,437.0,4713.0,5817.0,51.0,41.0,22797.0,129.0,24.0,11.0,1.0,87.0,11.0,5.0,0.0,0.0,0.0,15.0,27.0,6.0,0.0,0.0,-47.0,51.0,19.0,7.0,0.0,0.0,0.0,0.0,5296.0,5975.0,2824.0,51309.0,14744682.32834738
11967,Cyprus,1993,CYP,826042.0,12173586432000.0,747.0,904.0,5748.0,244.0,4425.0,3603.0,574.0,18947.0,4362.0,296.0,152.0,6958.0,472.0,243.0,74.0,90.0,7576.0,9172.0,622.0,12321.0,96883.0,77455.0,2003.0,0.0,7.0,95589.0,82365.0,186.0,28680846.0,1946.0,0.0,0.0,2.0,2.0,7540.0,6835.0,-2145.0,-2596.0,548.0,663.0,357.0,432.0,4877.0,5904.0,58.0,48.0,23690.0,135.0,25.0,13.0,1.0,89.0,11.0,5.0,0.0,0.0,0.0,14.0,28.0,7.0,0.0,0.0,-43.0,53.0,22.0,8.0,0.0,0.0,0.0,0.0,5646.0,6229.0,1828.0,31812.0,14737248.750063555
11968,Cyprus,1994,CYP,844669.0,13051262976000.0,784.0,928.0,5990.0,242.0,4213.0,3540.0,-63.0,-1746.0,4191.0,271.0,149.0,7091.0,459.0,252.0,65.0,76.0,7582.0,8976.0,581.0,13105.0,102873.0,80995.0,2068.0,0.0,9.0,93139.0,87461.0,230.0,28103857.0,1818.0,0.0,0.0,2.0,2.0,7690.0,6871.0,-2450.0,-2900.0,570.0,675.0,358.0,424.0,5096.0,6033.0,52.0,44.0,23732.0,133.0,26.0,12.0,1.0,91.0,11.0,5.0,0.0,0.0,0.0,14.0,29.0,8.0,0.0,0.0,-42.0,55.0,20.0,8.0,0.0,0.0,0.0,0.0,5803.0,6496.0,1592.0,26578.0,15451334.16284959
11969,Cyprus,1995,CYP,862698.0,14530338816000.0,751.0,871.0,5860.0,-130.0,-2166.0,3717.0,177.0,4989.0,4308.0,256.0,147.0,6793.0,403.0,232.0,48.0,55.0,7828.0,9074.0,539.0,13856.0,108733.0,84711.0,2116.0,0.0,10.0,90996.0,92477.0,274.0,29255701.0,1736.0,0.0,0.0,2.0,2.0,7385.0,6699.0,-2143.0,-2485.0,581.0,674.0,358.0,415.0,5016.0,5815.0,50.0,43.0,25231.0,120.0,25.0,13.0,1.0,92.0,12.0,5.0,0.0,0.0,0.0,13.0,29.0,9.0,0.0,0.0,-39.0,54.0,19.0,8.0,0.0,0.0,0.0,0.0,5779.0,6371.0,1968.0,33580.0,16842903.097028162
11970,Cyprus,1996,CYP,880296.0,14861081600000.0,811.0,921.0,6210.0,350.0,5970.0,4115.0,398.0,10712.0,4674.0,277.0,161.0,7054.0,418.0,243.0,43.0,49.0,9065.0,10298.0,610.0,14667.0,114943.0,88826.0,2159.0,0.0,11.0,88901.0,97790.0,315.0,29094268.0,1723.0,0.0,0.0,1.0,2.0,7645.0,6997.0,-2095.0,-2380.0,595.0,675.0,373.0,424.0,5313.0,6036.0,47.0,42.0,25605.0,127.0,26.0,14.0,0.0,93.0,12.0,5.0,0.0,0.0,0.0,13.0,30.0,10.0,0.0,0.0,-35.0,55.0,19.0,8.0,0.0,0.0,0.0,0.0,6159.0,6730.0,2855.0,45978.0,16881914.265201706
11971,Cyprus,1997,CYP,897576.0,15384666112000.0,780.0,869.0,6296.0,86.0,1389.0,4700.0,585.0,14212.0,5236.0,305.0,182.0,7015.0,409.0,244.0,45.0,51.0,8236.0,9175.0,535.0,15447.0,121239.0,93526.0,2204.0,0.0,13.0,87304.0,103221.0,354.0,28804803.0,1680.0,0.0,0.0,1.0,1.0,7603.0,7155.0,-1597.0,-1779.0,599.0,668.0,354.0,394.0,5430.0,6050.0,44.0,39.0,25852.0,118.0,26.0,15.0,1.0,94.0,12.0,6.0,0.0,0.0,0.0,13.0,31.0,10.0,0.0,0.0,-22.0,56.0,18.0,8.0,0.0,0.0,0.0,0.0,6422.0,6824.0,1939.0,30803.0,17140237.831671078
11972,Cyprus,1998,CYP,914552.0,16341392384000.0,740.0,809.0,6590.0,294.0,4669.0,4650.0,-50.0,-1055.0,5085.0,285.0,169.0,7206.0,403.0,240.0,62.0,68.0,9951.0,10881.0,609.0,16187.0,127829.0,98176.0,2266.0,0.0,13.0,85364.0,108971.0,392.0,30007211.0,1680.0,0.0,0.0,1.0,1.0,7797.0,7236.0,-1940.0,-2121.0,609.0,666.0,364.0,399.0,5750.0,6288.0,41.0,37.0,27447.0,112.0,27.0,15.0,1.0,95.0,13.0,6.0,0.0,0.0,0.0,12.0,32.0,11.0,0.0,0.0,-32.0,58.0,17.0,8.0,0.0,0.0,0.0,0.0,6617.0,7131.0,3361.0,50995.0,17868193.80855326
11973,Cyprus,1999,CYP,931236.0,17289793536000.0,740.0,795.0,6856.0,266.0,4039.0,5524.0,874.0,18804.0,5932.0,320.0,191.0,7363.0,397.0,237.0,72.0,77.0,8439.0,9062.0,488.0,16927.0,134686.0,103700.0,2338.0,0.0,14.0,84032.0,114973.0,434.0,31000758.0,1670.0,0.0,0.0,1.0,1.0,7953.0,7568.0,-1332.0,-1430.0,615.0,661.0,367.0,394.0,6002.0,6445.0,45.0,42.0,28881.0,107.0,28.0,18.0,1.0,95.0,13.0,6.0,0.0,0.0,0.0,12.0,32.0,11.0,0.0,0.0,-22.0,59.0,19.0,9.0,0.0,0.0,0.0,0.0,7047.0,7406.0,1583.0,23086.0,18566500.367253844
11974,Cyprus,2000,CYP,947667.0,18447964160000.0,763.0,805.0,7102.0,246.0,3584.0,5665.0,140.0,2541.0,5978.0,307.0,187.0,7494.0,385.0,235.0,117.0,124.0,7704.0,8129.0,418.0,17689.0,141788.0,109365.0,2455.0,0.0,16.0,82594.0,121154.0,474.0,31912982.0,1640.0,0.0,0.0,2.0,2.0,8080.0,7688.0,-1437.0,-1517.0,626.0,661.0,354.0,374.0,6181.0,6522.0,42.0,40.0,30261.0,105.0,28.0,18.0,1.0,96.0,14.0,6.0,0.0,0.0,0.0,12.0,33.0,12.0,0.0,0.0,-27.0,60.0,19.0,9.0,0.0,0.0,0.0,0.0,7285.0,7657.0,602.0,8470.0,19466715.79784882
11975,Cyprus,2001,CYP,964129.0,19289559040000.0,745.0,773.0,6976.0,-126.0,-1776.0,5265.0,-400.0,-7061.0,5461.0,273.0,172.0,7236.0,362.0,228.0,127.0,131.0,7874.0,8166.0,408.0,18434.0,148764.0,114630.0,2582.0,0.0,16.0,80883.0,127216.0,515.0,31725172.0,1587.0,0.0,0.0,0.0,0.0,7818.0,7418.0,-1711.0,-1775.0,646.0,671.0,372.0,386.0,6063.0,6288.0,43.0,42.0,30610.0,98.0,27.0,17.0,1.0,96.0,14.0,6.0,0.0,0.0,0.0,11.0,34.0,12.0,0.0,0.0,-36.0,59.0,20.0,9.0,0.0,0.0,0.0,0.0,7152.0,7537.0,898.0,12866.0,20007238.69938566
11976,Cyprus,2002,CYP,981443.0,20131147776000.0,766.0,780.0,7167.0,191.0,2738.0,7507.0,2242.0,42591.0,7649.0,373.0,249.0,7303.0,356.0,237.0,127.0,129.0,8359.0,8518.0,415.0,19200.0,155931.0,122137.0,2708.0,0.0,17.0,81223.0,133437.0,568.0,30732920.0,1499.0,0.0,0.0,0.0,0.0,7880.0,8236.0,340.0,347.0,665.0,678.0,391.0,399.0,6221.0,6339.0,54.0,53.0,30186.0,98.0,27.0,24.0,1.0,96.0,14.0,7.0,0.0,0.0,0.0,11.0,35.0,13.0,0.0,0.0,7.0,60.0,25.0,9.0,0.0,0.0,0.0,0.0,8083.0,7734.0,1192.0,16638.0,20511784.969682395
11977,Cyprus,2003,CYP,999602.0,20821862400000.0,751.0,751.0,7557.0,390.0,5445.0,7432.0,-75.0,-999.0,7435.0,357.0,232.0,7560.0,363.0,236.0,127.0,127.0,8577.0,8580.0,412.0,19951.0,163488.0,129569.0,2835.0,0.0,17.0,81098.0,140046.0,639.0,32076912.0,1541.0,0.0,0.0,1.0,1.0,8137.0,8393.0,-125.0,-125.0,657.0,657.0,397.0,397.0,6608.0,6611.0,71.0,70.0,32088.0,87.0,27.0,22.0,1.0,96.0,15.0,7.0,1.0,0.0,0.0,11.0,35.0,14.0,0.0,0.0,-2.0,62.0,32.0,9.0,0.0,0.0,0.0,0.0,8390.0,8134.0,1020.0,13494.0,20830152.800814725
11978,Cyprus,2004,CYP,1017877.0,21975894016000.0,808.0,794.0,7787.0,229.0,3036.0,8388.0,956.0,12864.0,8241.0,382.0,269.0,7650.0,354.0,249.0,137.0,135.0,9275.0,9112.0,422.0,20759.0,171275.0,137958.0,2972.0,0.0,18.0,81700.0,146809.0,716.0,30655473.0,1421.0,0.0,0.0,1.0,1.0,8213.0,8711.0,602.0,591.0,650.0,638.0,379.0,373.0,6763.0,6645.0,76.0,77.0,31228.0,89.0,27.0,25.0,1.0,95.0,15.0,7.0,1.0,0.0,0.0,11.0,36.0,15.0,0.0,0.0,11.0,61.0,33.0,9.0,0.0,0.0,0.0,0.0,8866.0,8360.0,1489.0,19117.0,21589930.8226829
11979,Cyprus,2005,CYP,1036156.0,23006189568000.0,788.0,761.0,7958.0,171.0,2202.0,7221.0,-1167.0,-13917.0,6969.0,314.0,206.0,7680.0,346.0,227.0,152.0,147.0,9665.0,9328.0,420.0,21547.0,179233.0,145178.0,3125.0,0.0,19.0,80962.0,153754.0,789.0,33741973.0,1521.0,0.0,0.0,1.0,1.0,8245.0,8238.0,-737.0,-712.0,637.0,615.0,366.0,353.0,6944.0,6702.0,70.0,72.0,34993.0,81.0,27.0,21.0,1.0,95.0,15.0,8.0,1.0,0.0,0.0,11.0,37.0,15.0,0.0,0.0,-15.0,63.0,30.0,10.0,0.0,0.0,0.0,0.0,8536.0,8544.0,1707.0,21446.0,22203403.317647148
11980,Cyprus,2006,CYP,1054425.0,24267407360000.0,821.0,779.0,8186.0,228.0,2861.0,7573.0,352.0,4871.0,7182.0,312.0,220.0,7763.0,337.0,238.0,151.0,143.0,9902.0,9391.0,408.0,22368.0,187419.0,152751.0,3275.0,0.0,20.0,80349.0,160885.0,870.0,32604191.0,1418.0,0.0,0.0,1.0,1.0,8323.0,8309.0,-613.0,-582.0,646.0,612.0,366.0,347.0,7132.0,6764.0,77.0,81.0,34412.0,78.0,27.0,21.0,1.0,94.0,15.0,8.0,1.0,0.0,0.0,11.0,37.0,16.0,0.0,0.0,-12.0,64.0,32.0,10.0,0.0,0.0,0.0,0.0,8761.0,8776.0,1717.0,20969.0,23014825.483083196
11981,Cyprus,2007,CYP,1072726.0,25673703424000.0,812.0,757.0,8504.0,319.0,3891.0,7524.0,-49.0,-647.0,7014.0,293.0,215.0,7928.0,331.0,243.0,119.0,110.0,10753.0,10024.0,419.0,23181.0,195923.0,160275.0,3394.0,0.0,21.0,79368.0,168372.0,956.0,32579771.0,1363.0,0.0,0.0,1.0,1.0,8494.0,8289.0,-981.0,-914.0,656.0,612.0,366.0,341.0,7486.0,6979.0,80.0,86.0,34987.0,72.0,27.0,21.0,1.0,93.0,16.0,8.0,1.0,0.0,0.0,11.0,38.0,17.0,0.0,0.0,-21.0,67.0,33.0,10.0,0.0,0.0,0.0,0.0,8892.0,9111.0,2248.0,26439.0,23933141.756608862
11982,Cyprus,2008,CYP,1091028.0,26913613824000.0,818.0,750.0,8717.0,212.0,2497.0,8241.0,718.0,9537.0,7554.0,306.0,230.0,7989.0,324.0,243.0,111.0,101.0,11825.0,10839.0,439.0,23999.0,204640.0,168516.0,3504.0,0.0,22.0,78893.0,176076.0,1039.0,32822430.0,1332.0,0.0,0.0,1.0,0.0,8552.0,8511.0,-476.0,-436.0,663.0,608.0,354.0,325.0,7705.0,7062.0,76.0,83.0,35855.0,71.0,27.0,22.0,1.0,92.0,16.0,8.0,1.0,0.0,0.0,11.0,39.0,17.0,0.0,0.0,-10.0,69.0,32.0,10.0,0.0,0.0,0.0,0.0,9285.0,9330.0,3108.0,35661.0,24668123.846500732
11983,Cyprus,2009,CYP,1109377.0,26682212352000.0,673.0,607.0,8471.0,-245.0,-2816.0,6953.0,-1289.0,-15635.0,6267.0,261.0,199.0,7636.0,317.0,242.0,59.0,53.0,8724.0,7863.0,327.0,24672.0,213111.0,175468.0,3563.0,0.0,23.0,77374.0,183761.0,1092.0,31506953.0,1312.0,0.0,0.0,1.0,1.0,8191.0,7834.0,-1519.0,-1369.0,664.0,599.0,365.0,329.0,7685.0,6927.0,48.0,54.0,35004.0,57.0,27.0,19.0,0.0,91.0,16.0,9.0,1.0,0.0,0.0,10.0,40.0,18.0,0.0,0.0,-29.0,70.0,22.0,10.0,0.0,0.0,0.0,0.0,8691.0,9087.0,252.0,2978.0,24051528.337075673
